100
2025,02,06,15,46,21
+000.0,N,+0000.000,mm
+000.0,N,+0000.000,mm
+000.0,N,+0000.000,mm
+000.0,N,+0000.000,mm
+000.0,N,+0000.000,mm
+000.0,N,+0000.000,mm
+000.0,N,+0000.000,mm
+000.0,N,+0000.000,mm
+000.0,N,+0000.000,mm
+000.0,N,+0000.000,mm
+000.0,N,+0000.000,mm
+000.0,N,+0000.000,mm
+000.0,N,+0000.000,mm
+000.0,N,+0000.000,mm
+000.0,N,+0000.000,mm
+000.0,N,+0000.000,mm
+000.0,N,+0000.000,mm
+000.0,N,+0000.000,mm
+000.0,N,+0000.000,mm
+000.0,N,+0000.000,mm
+000.0,N,+0000.000,mm
+000.0,N,+0000.000,mm
+000.0,N,+0000.000,mm
+000.0,N,+0000.000,mm
+000.0,N,+0000.000,mm
+000.0,N,+0000.000,mm
+000.0,N,+0000.000,mm
+000.0,N,+0000.000,mm
+000.0,N,+0000.000,mm
+000.0,N,+0000.000,mm
+000.0,N,+0000.000,mm
+000.0,N,+0000.000,mm
+000.0,N,+0000.000,mm
+000.0,N,+0000.000,mm
+000.0,N,+0000.000,mm
+000.0,N,+0000.000,mm
+000.3,N,+0000.000,mm
+000.3,N,+0000.000,mm
+000.3,N,+0000.000,mm
+000.3,N,+0000.000,mm
+000.3,N,+0000.000,mm
+000.3,N,+0000.000,mm
+000.3,N,+0000.000,mm
+000.3,N,+0000.000,mm
+000.3,N,+0000.000,mm
+000.3,N,+0000.000,mm
+000.3,N,+0000.000,mm
+000.3,N,+0000.000,mm
+000.3,N,+0000.000,mm
+000.3,N,+0000.000,mm
+000.3,N,+0000.000,mm
+000.3,N,+0000.000,mm
+000.3,N,+0000.000,mm
+000.3,N,+0000.000,mm
+000.3,N,+0000.000,mm
+000.3,N,+0000.000,mm
+000.3,N,+0000.000,mm
+000.3,N,+0000.000,mm
+000.1,N,+0000.000,mm
+000.0,N,+0000.000,mm
+000.1,N,+0000.000,mm
+000.2,N,+0000.000,mm
+000.2,N,+0000.000,mm
+000.2,N,+0000.000,mm
+000.1,N,+0000.000,mm
+000.1,N,+0000.000,mm
+000.1,N,+0000.000,mm
+000.1,N,+0000.000,mm
+000.1,N,+0000.000,mm
+000.1,N,+0000.000,mm
+000.1,N,+0000.000,mm
+000.1,N,+0000.000,mm
+000.1,N,+0000.000,mm
-000.1,N,+0000.000,mm
-000.1,N,+0000.000,mm
-000.1,N,+0000.000,mm
-000.1,N,+0000.000,mm
-000.1,N,+0000.000,mm
-000.1,N,+0000.000,mm
-000.1,N,+0000.000,mm
-000.1,N,+0000.000,mm
-000.1,N,+0000.000,mm
-000.1,N,+0000.000,mm
